id,active_stations,total_stations,created_at,updated_at,last_update
42185,324,330,2014-05-01 17:30:05.715113,2014-05-01 17:30:05.715113,1398965356
42186,324,330,2014-05-01 17:40:05.870382,2014-05-01 17:40:05.870382,1398965953
42187,324,330,2014-05-01 17:50:06.211007,2014-05-01 17:50:06.211007,1398966552
42188,324,330,2014-05-01 18:00:05.100062,2014-05-01 18:00:05.100062,1398967141
42189,324,330,2014-05-01 18:10:04.77887,2014-05-01 18:10:04.77887,1398967755
42190,324,330,2014-05-01 18:20:05.614058,2014-05-01 18:20:05.614058,1398968352
42191,324,330,2014-05-01 18:30:05.533503,2014-05-01 18:30:05.533503,1398968958
42192,324,330,2014-05-01 18:40:05.127406,2014-05-01 18:40:05.127406,1398969547
42193,324,330,2014-05-01 18:50:06.732939,2014-05-01 18:50:06.732939,1398970146
42194,324,330,2014-05-01 19:00:05.80784,2014-05-01 19:00:05.80784,1398970751
42195,324,330,2014-05-01 19:10:05.617693,2014-05-01 19:10:05.617693,1398971349
42196,324,330,2014-05-01 19:20:05.69741,2014-05-01 19:20:05.69741,1398971956
42197,324,330,2014-05-01 19:30:05.70556,2014-05-01 19:30:05.70556,1398972550
42198,324,330,2014-05-01 19:40:05.78764,2014-05-01 19:40:05.78764,1398973156
42199,324,330,2014-05-01 19:50:05.408236,2014-05-01 19:50:05.408236,1398973753
42200,324,330,2014-05-01 20:00:05.389243,2014-05-01 20:00:05.389243,1398974352
42201,324,330,2014-05-01 20:10:05.317664,2014-05-01 20:10:05.317664,1398974947
42202,324,330,2014-05-01 20:20:05.399323,2014-05-01 20:20:05.399323,1398975553
42203,324,330,2014-05-01 20:30:05.500366,2014-05-01 20:30:05.500366,1398976143
42204,324,330,2014-05-01 20:40:05.245896,2014-05-01 20:40:05.245896,1398976749
42205,324,330,2014-05-01 20:50:05.370486,2014-05-01 20:50:05.370486,1398977351
42206,324,330,2014-05-01 21:00:05.514173,2014-05-01 21:00:05.514173,1398977948
42207,324,330,2014-05-01 21:10:05.223466,2014-05-01 21:10:05.223466,1398978370
42208,324,330,2014-05-01 21:20:05.014655,2014-05-01 21:20:05.014655,1398979147
42209,324,330,2014-05-01 21:30:05.191888,2014-05-01 21:30:05.191888,1398979755
42210,324,330,2014-05-01 21:40:04.997949,2014-05-01 21:40:04.997949,1398980346
42211,324,330,2014-05-01 21:50:04.743323,2014-05-01 21:50:04.743323,1398980951
42212,324,330,2014-05-01 22:00:05.394586,2014-05-01 22:00:05.394586,1398981554
42213,324,330,2014-05-01 22:10:05.431645,2014-05-01 22:10:05.431645,1398982151
42214,324,330,2014-05-01 22:20:05.310893,2014-05-01 22:20:05.310893,1398982754
42215,324,330,2014-05-01 22:30:05.131997,2014-05-01 22:30:05.131997,1398983354
42216,324,330,2014-05-01 22:40:05.061542,2014-05-01 22:40:05.061542,1398983945
42217,324,330,2014-05-01 22:50:05.031369,2014-05-01 22:50:05.031369,1398984548
42218,324,330,2014-05-01 23:00:05.193038,2014-05-01 23:00:05.193038,1398985158
42219,324,330,2014-05-01 23:10:05.179186,2014-05-01 23:10:05.179186,1398985756
42220,324,330,2014-05-01 23:20:04.811818,2014-05-01 23:20:04.811818,1398986346
42221,324,330,2014-05-01 23:30:05.807653,2014-05-01 23:30:05.807653,1398986955
42222,324,330,2014-05-01 23:40:05.204029,2014-05-01 23:40:05.204029,1398987553
42223,324,330,2014-05-01 23:50:05.260407,2014-05-01 23:50:05.260407,1398988154
42224,324,330,2014-05-02 00:00:04.937719,2014-05-02 00:00:04.937719,1398988745
42225,324,330,2014-05-02 00:10:04.752813,2014-05-02 00:10:04.752813,1398989353
42226,324,330,2014-05-02 00:20:05.684734,2014-05-02 00:20:05.684734,1398989949
42227,324,330,2014-05-02 00:30:05.696302,2014-05-02 00:30:05.696302,1398990550
42228,324,330,2014-05-02 00:40:05.43824,2014-05-02 00:40:05.43824,1398991149
42229,324,330,2014-05-02 00:50:05.407032,2014-05-02 00:50:05.407032,1398991754
42230,324,330,2014-05-02 01:00:05.462494,2014-05-02 01:00:05.462494,1398992352
42231,324,330,2014-05-02 01:10:05.304493,2014-05-02 01:10:05.304493,1398992946
42232,324,330,2014-05-02 01:20:05.12139,2014-05-02 01:20:05.12139,1398993553
42233,324,330,2014-05-02 01:30:05.125971,2014-05-02 01:30:05.125971,1398994147
42234,324,330,2014-05-02 01:40:05.010919,2014-05-02 01:40:05.010919,1398994751
42235,324,330,2014-05-02 01:50:05.14865,2014-05-02 01:50:05.14865,1398995356
42236,324,330,2014-05-02 02:00:05.299411,2014-05-02 02:00:05.299411,1398995956
42237,324,330,2014-05-02 02:10:05.205945,2014-05-02 02:10:05.205945,1398996552
42238,324,330,2014-05-02 02:20:05.240786,2014-05-02 02:20:05.240786,1398997146
42239,324,330,2014-05-02 02:30:05.143329,2014-05-02 02:30:05.143329,1398997757
42240,324,330,2014-05-02 02:40:04.800233,2014-05-02 02:40:04.800233,1398998355
42241,324,330,2014-05-02 02:50:05.582241,2014-05-02 02:50:05.582241,1398998943
42242,324,330,2014-05-02 03:00:05.899077,2014-05-02 03:00:05.899077,1398999548
42243,324,330,2014-05-02 03:10:04.906788,2014-05-02 03:10:04.906788,1399000159
42244,324,330,2014-05-02 03:20:06.143263,2014-05-02 03:20:06.143263,1399000750
42245,324,330,2014-05-02 03:30:05.848936,2014-05-02 03:30:05.848936,1399001351
42246,324,330,2014-05-02 03:40:05.663707,2014-05-02 03:40:05.663707,1399001949
42247,324,330,2014-05-02 03:50:05.044095,2014-05-02 03:50:05.044095,1399002551
42248,324,330,2014-05-02 04:00:04.634381,2014-05-02 04:00:04.634381,1399003148
42249,324,330,2014-05-02 04:10:05.520473,2014-05-02 04:10:05.520473,1399003750
42250,324,330,2014-05-02 04:20:05.323923,2014-05-02 04:20:05.323923,1399004344
42251,324,330,2014-05-02 04:30:05.10127,2014-05-02 04:30:05.10127,1399004959
42252,324,330,2014-05-02 04:40:04.922478,2014-05-02 04:40:04.922478,1399005548
42253,324,330,2014-05-02 04:50:05.224508,2014-05-02 04:50:05.224508,1399006146
42254,324,330,2014-05-02 05:00:05.229013,2014-05-02 05:00:05.229013,1399006756
42255,324,330,2014-05-02 05:10:05.050487,2014-05-02 05:10:05.050487,1399007359
42256,324,330,2014-05-02 05:20:04.6461,2014-05-02 05:20:04.6461,1399007957
42257,324,330,2014-05-02 05:30:05.713404,2014-05-02 05:30:05.713404,1399008559
42258,324,330,2014-05-02 05:40:05.545359,2014-05-02 05:40:05.545359,1399009152
42259,324,330,2014-05-02 05:50:05.425895,2014-05-02 05:50:05.425895,1399009741
42260,324,330,2014-05-02 06:00:05.636967,2014-05-02 06:00:05.636967,1399010356
42261,324,330,2014-05-02 06:10:05.544371,2014-05-02 06:10:05.544371,1399010946
42262,324,330,2014-05-02 06:20:05.49964,2014-05-02 06:20:05.49964,1399011548
42263,324,330,2014-05-02 06:30:05.346041,2014-05-02 06:30:05.346041,1399012152
42264,324,330,2014-05-02 06:40:05.229316,2014-05-02 06:40:05.229316,1399012747
42265,324,330,2014-05-02 06:50:05.139501,2014-05-02 06:50:05.139501,1399013351
42266,324,330,2014-05-02 07:00:05.139052,2014-05-02 07:00:05.139052,1399013957
42267,324,330,2014-05-02 07:10:04.890871,2014-05-02 07:10:04.890871,1399014548
42268,324,330,2014-05-02 07:20:04.855566,2014-05-02 07:20:04.855566,1399015153
42269,324,330,2014-05-02 07:30:05.613465,2014-05-02 07:30:05.613465,1399015759
42270,324,330,2014-05-02 07:40:05.308093,2014-05-02 07:40:05.308093,1399016345
42271,324,330,2014-05-02 07:50:05.160896,2014-05-02 07:50:05.160896,1399016951
42272,324,330,2014-05-02 08:00:05.053685,2014-05-02 08:00:05.053685,1399017601
42273,324,330,2014-05-02 08:10:05.286167,2014-05-02 08:10:05.286167,1399018151
42274,324,330,2014-05-02 08:20:04.897849,2014-05-02 08:20:04.897849,1399018752
42275,324,330,2014-05-02 08:30:05.441796,2014-05-02 08:30:05.441796,1399019351
42276,324,330,2014-05-02 08:40:05.29927,2014-05-02 08:40:05.29927,1399019957
42277,324,330,2014-05-02 08:50:05.058179,2014-05-02 08:50:05.058179,1399020546
42278,324,330,2014-05-02 09:00:05.135838,2014-05-02 09:00:05.135838,1399021151
42279,324,330,2014-05-02 09:10:04.814472,2014-05-02 09:10:04.814472,1399021758
42280,324,330,2014-05-02 09:20:05.814936,2014-05-02 09:20:05.814936,1399022356
42281,324,330,2014-05-02 09:30:05.805973,2014-05-02 09:30:05.805973,1399022957
42282,324,330,2014-05-02 09:40:05.657606,2014-05-02 09:40:05.657606,1399023546
42283,324,330,2014-05-02 09:50:05.894334,2014-05-02 09:50:05.894334,1399024157
42284,324,330,2014-05-02 10:00:04.914521,2014-05-02 10:00:04.914521,1399024759
42285,324,330,2014-05-02 10:10:05.745498,2014-05-02 10:10:05.745498,1399025349
42286,324,330,2014-05-02 10:20:05.209437,2014-05-02 10:20:05.209437,1399025954
42287,324,330,2014-05-02 10:30:05.196643,2014-05-02 10:30:05.196643,1399026546
42288,324,330,2014-05-02 10:40:05.096703,2014-05-02 10:40:05.096703,1399027153
42289,324,330,2014-05-02 10:50:05.086842,2014-05-02 10:50:05.086842,1399027759
42290,324,330,2014-05-02 11:00:04.94378,2014-05-02 11:00:04.94378,1399028345
42291,324,330,2014-05-02 11:10:05.744247,2014-05-02 11:10:05.744247,1399028951
42292,324,330,2014-05-02 11:20:05.608697,2014-05-02 11:20:05.608697,1399029549
42293,324,330,2014-05-02 11:30:05.60702,2014-05-02 11:30:05.60702,1399030147
42294,324,330,2014-05-02 11:40:05.326962,2014-05-02 11:40:05.326962,1399030754
42295,324,330,2014-05-02 11:50:04.944232,2014-05-02 11:50:04.944232,1399031343
42296,324,330,2014-05-02 12:00:05.584143,2014-05-02 12:00:05.584143,1399032004
42297,324,330,2014-05-02 12:10:05.322977,2014-05-02 12:10:05.322977,1399032556
42298,323,330,2014-05-02 12:20:05.29486,2014-05-02 12:20:05.29486,1399033154
42299,323,330,2014-05-02 12:30:06.940766,2014-05-02 12:30:06.940766,1399033751
42300,323,330,2014-05-02 12:40:05.209959,2014-05-02 12:40:05.209959,1399034357
42301,322,330,2014-05-02 12:50:05.262139,2014-05-02 12:50:05.262139,1399034954
42302,322,330,2014-05-02 13:00:05.30553,2014-05-02 13:00:05.30553,1399035543
42303,322,330,2014-05-02 13:10:05.272214,2014-05-02 13:10:05.272214,1399036158
42304,322,330,2014-05-02 13:20:04.926073,2014-05-02 13:20:04.926073,1399036744
42305,322,330,2014-05-02 13:30:05.064204,2014-05-02 13:30:05.064204,1399037350
42306,322,330,2014-05-02 13:40:05.005543,2014-05-02 13:40:05.005543,1399037947
42307,322,330,2014-05-02 13:50:05.140426,2014-05-02 13:50:05.140426,1399038545
42308,323,330,2014-05-02 14:00:05.154863,2014-05-02 14:00:05.154863,1399039155
42309,323,330,2014-05-02 14:10:05.19576,2014-05-02 14:10:05.19576,1399039756
42310,323,330,2014-05-02 14:20:05.049478,2014-05-02 14:20:05.049478,1399040347
42311,323,330,2014-05-02 14:30:04.779665,2014-05-02 14:30:04.779665,1399040955
42312,323,330,2014-05-02 14:40:05.578726,2014-05-02 14:40:05.578726,1399041549
42313,323,330,2014-05-02 14:50:05.539301,2014-05-02 14:50:05.539301,1399042155
42314,323,330,2014-05-02 15:00:05.525967,2014-05-02 15:00:05.525967,1399042752
42315,323,330,2014-05-02 15:10:04.793013,2014-05-02 15:10:04.793013,1399043349
42316,323,330,2014-05-02 15:20:05.847373,2014-05-02 15:20:05.847373,1399043953
42317,322,329,2014-05-02 15:30:06.070838,2014-05-02 15:30:06.070838,1399044546
42318,322,329,2014-05-02 15:40:05.269436,2014-05-02 15:40:05.269436,1399045161
42319,322,329,2014-05-02 15:50:04.723185,2014-05-02 15:50:04.723185,1399045758
42320,323,330,2014-05-02 16:00:05.494707,2014-05-02 16:00:05.494707,1399046344
42321,323,330,2014-05-02 16:10:05.416384,2014-05-02 16:10:05.416384,1399046957
42322,323,330,2014-05-02 16:20:05.431316,2014-05-02 16:20:05.431316,1399047555
42323,323,330,2014-05-02 16:30:05.342912,2014-05-02 16:30:05.342912,1399048150
42324,323,330,2014-05-02 16:40:04.942147,2014-05-02 16:40:04.942147,1399048747
42325,323,330,2014-05-02 16:50:05.547224,2014-05-02 16:50:05.547224,1399049353
42326,323,330,2014-05-02 17:00:05.494181,2014-05-02 17:00:05.494181,1399049950
42327,323,330,2014-05-02 17:10:05.320856,2014-05-02 17:10:05.320856,1399050548
42328,323,330,2014-05-02 17:20:04.96261,2014-05-02 17:20:04.96261,1399051153
42329,323,330,2014-05-02 17:30:05.090582,2014-05-02 17:30:05.090582,1399051758
42330,323,330,2014-05-02 17:40:04.776871,2014-05-02 17:40:04.776871,1399052356
42331,322,330,2014-05-02 17:50:05.530959,2014-05-02 17:50:05.530959,1399052954
42332,322,330,2014-05-02 18:00:05.526614,2014-05-02 18:00:05.526614,1399053551
42333,322,330,2014-05-02 18:10:05.142819,2014-05-02 18:10:05.142819,1399054203
42334,322,330,2014-05-02 18:20:05.785581,2014-05-02 18:20:05.785581,1399054625
42335,322,330,2014-05-02 18:40:07.308747,2014-05-02 18:40:07.308747,1399055955
42336,322,330,2014-05-02 18:50:05.741448,2014-05-02 18:50:05.741448,1399056602
42337,322,330,2014-05-02 19:00:05.475122,2014-05-02 19:00:05.475122,1399057156
42338,322,330,2014-05-02 19:10:05.239875,2014-05-02 19:10:05.239875,1399057752
42339,322,330,2014-05-02 19:20:05.176556,2014-05-02 19:20:05.176556,1399058361
42340,322,330,2014-05-02 19:30:05.201877,2014-05-02 19:30:05.201877,1399058946
42341,322,330,2014-05-02 19:40:05.032039,2014-05-02 19:40:05.032039,1399059555
42342,322,330,2014-05-02 19:50:04.745592,2014-05-02 19:50:04.745592,1399060159
42343,322,330,2014-05-02 20:00:05.564172,2014-05-02 20:00:05.564172,1399060757
42344,322,330,2014-05-02 20:10:05.568316,2014-05-02 20:10:05.568316,1399061350
42345,322,330,2014-05-02 20:20:05.180725,2014-05-02 20:20:05.180725,1399061956
42346,322,330,2014-05-02 20:30:05.329295,2014-05-02 20:30:05.329295,1399062550
42347,322,330,2014-05-02 20:40:05.234748,2014-05-02 20:40:05.234748,1399063155
42348,322,330,2014-05-02 20:50:05.051615,2014-05-02 20:50:05.051615,1399063758
42349,322,330,2014-05-02 21:00:05.784499,2014-05-02 21:00:05.784499,1399064353
42350,322,330,2014-05-02 21:10:04.869578,2014-05-02 21:10:04.869578,1399064959
42351,322,330,2014-05-02 21:20:05.586041,2014-05-02 21:20:05.586041,1399065563
42352,322,330,2014-05-02 21:30:05.989851,2014-05-02 21:30:05.989851,1399066156
42353,322,330,2014-05-02 21:40:05.719677,2014-05-02 21:40:05.719677,1399066751
42354,322,330,2014-05-02 21:50:05.633195,2014-05-02 21:50:05.633195,1399067347
42355,322,330,2014-05-02 22:00:05.625835,2014-05-02 22:00:05.625835,1399067950
42356,322,330,2014-05-02 22:10:05.304119,2014-05-02 22:10:05.304119,1399068558
42357,322,330,2014-05-02 22:20:05.034817,2014-05-02 22:20:05.034817,1399069150
42358,322,330,2014-05-02 22:30:06.02081,2014-05-02 22:30:06.02081,1399069755
42359,322,330,2014-05-02 22:40:04.939446,2014-05-02 22:40:04.939446,1399070344
42360,321,330,2014-05-02 22:50:04.908724,2014-05-02 22:50:04.908724,1399070945
42361,321,330,2014-05-02 23:00:04.961817,2014-05-02 23:00:04.961817,1399071551
42362,321,330,2014-05-02 23:10:04.776899,2014-05-02 23:10:04.776899,1399072154
42363,321,330,2014-05-02 23:20:05.878172,2014-05-02 23:20:05.878172,1399072743
42364,321,330,2014-05-02 23:30:05.963035,2014-05-02 23:30:05.963035,1399073361
42365,321,330,2014-05-02 23:40:04.747836,2014-05-02 23:40:04.747836,1399073959
42366,321,330,2014-05-02 23:50:05.381122,2014-05-02 23:50:05.381122,1399074547
42367,321,330,2014-05-03 00:00:04.881026,2014-05-03 00:00:04.881026,1399075152
42368,321,330,2014-05-03 00:10:05.127115,2014-05-03 00:10:05.127115,1399075741
42369,321,330,2014-05-03 00:20:04.966957,2014-05-03 00:20:04.966957,1399076355
42370,321,330,2014-05-03 00:30:05.740906,2014-05-03 00:30:05.740906,1399076947
42371,322,330,2014-05-03 00:40:05.653732,2014-05-03 00:40:05.653732,1399077561
42372,322,330,2014-05-03 00:50:04.86935,2014-05-03 00:50:04.86935,1399078149
42373,322,330,2014-05-03 01:00:05.540128,2014-05-03 01:00:05.540128,1399078761
42374,322,330,2014-05-03 01:10:05.399709,2014-05-03 01:10:05.399709,1399079347
42375,322,330,2014-05-03 01:20:05.25269,2014-05-03 01:20:05.25269,1399079951
42376,322,330,2014-05-03 01:30:05.289073,2014-05-03 01:30:05.289073,1399080548
42377,322,330,2014-05-03 01:40:05.131417,2014-05-03 01:40:05.131417,1399081155
42378,322,330,2014-05-03 01:50:05.146575,2014-05-03 01:50:05.146575,1399081761
42379,322,330,2014-05-03 02:00:05.158814,2014-05-03 02:00:05.158814,1399082362
42380,322,330,2014-05-03 02:10:05.041226,2014-05-03 02:10:05.041226,1399082957
42381,322,330,2014-05-03 02:20:08.179777,2014-05-03 02:20:08.179777,1399083551
42382,322,330,2014-05-03 02:30:05.245772,2014-05-03 02:30:05.245772,1399084153
42383,322,330,2014-05-03 02:40:04.989154,2014-05-03 02:40:04.989154,1399084759
42384,322,330,2014-05-03 02:50:04.723415,2014-05-03 02:50:04.723415,1399085348
42385,322,330,2014-05-03 03:00:05.760856,2014-05-03 03:00:05.760856,1399085962
42386,322,330,2014-05-03 03:10:05.752482,2014-05-03 03:10:05.752482,1399086601
42387,322,330,2014-05-03 03:20:05.577359,2014-05-03 03:20:05.577359,1399087154
42388,322,330,2014-05-03 03:30:05.443825,2014-05-03 03:30:05.443825,1399087751
42389,322,330,2014-05-03 03:40:05.219321,2014-05-03 03:40:05.219321,1399088402
42390,322,330,2014-05-03 03:50:06.194262,2014-05-03 03:50:06.194262,1399088954
42391,322,330,2014-05-03 04:00:05.145565,2014-05-03 04:00:05.145565,1399089551
42392,322,330,2014-05-03 04:10:05.233628,2014-05-03 04:10:05.233628,1399090154
42393,322,330,2014-05-03 04:20:04.878616,2014-05-03 04:20:04.878616,1399090697
42394,322,330,2014-05-03 04:30:05.7675,2014-05-03 04:30:05.7675,1399091352
42395,322,330,2014-05-03 04:40:05.647982,2014-05-03 04:40:05.647982,1399091826
42396,322,330,2014-05-03 04:50:05.42344,2014-05-03 04:50:05.42344,1399092498
42397,322,330,2014-05-03 05:00:05.416614,2014-05-03 05:00:05.416614,1399093026
42398,322,330,2014-05-03 05:10:05.03922,2014-05-03 05:10:05.03922,1399093694
42399,322,330,2014-05-03 05:20:05.104106,2014-05-03 05:20:05.104106,1399094403
42400,322,330,2014-05-03 05:30:05.329861,2014-05-03 05:30:05.329861,1399094951
42401,322,330,2014-05-03 05:40:05.144481,2014-05-03 05:40:05.144481,1399095544
42402,322,330,2014-05-03 05:50:05.417522,2014-05-03 05:50:05.417522,1399096151
42403,322,330,2014-05-03 06:00:05.50175,2014-05-03 06:00:05.50175,1399096700
42404,322,330,2014-05-03 06:10:05.230949,2014-05-03 06:10:05.230949,1399097359
42405,322,330,2014-05-03 06:20:04.813367,2014-05-03 06:20:04.813367,1399097959
42406,322,330,2014-05-03 06:30:05.506037,2014-05-03 06:30:05.506037,1399098543
42407,322,330,2014-05-03 06:40:05.084096,2014-05-03 06:40:05.084096,1399099096
42408,322,330,2014-05-03 06:50:05.005063,2014-05-03 06:50:05.005063,1399099629
42409,322,330,2014-05-03 07:00:05.706038,2014-05-03 07:00:05.706038,1399100348
42410,322,330,2014-05-03 07:10:05.662754,2014-05-03 07:10:05.662754,1399100951
42411,322,330,2014-05-03 07:20:05.265449,2014-05-03 07:20:05.265449,1399101492
42412,322,330,2014-05-03 07:30:05.125931,2014-05-03 07:30:05.125931,1399102159
42413,322,330,2014-05-03 07:40:05.053442,2014-05-03 07:40:05.053442,1399102753
42414,322,330,2014-05-03 07:50:05.108548,2014-05-03 07:50:05.108548,1399103348
42415,322,330,2014-05-03 08:00:04.968191,2014-05-03 08:00:04.968191,1399103949
42416,322,330,2014-05-03 08:10:05.110212,2014-05-03 08:10:05.110212,1399104560
42417,322,330,2014-05-03 08:20:05.132251,2014-05-03 08:20:05.132251,1399104979
42418,322,330,2014-05-03 08:30:05.234573,2014-05-03 08:30:05.234573,1399105749
42419,322,330,2014-05-03 08:40:05.044682,2014-05-03 08:40:05.044682,1399106358
42420,322,330,2014-05-03 08:50:04.86872,2014-05-03 08:50:04.86872,1399106960
42421,322,330,2014-05-03 09:00:06.05779,2014-05-03 09:00:06.05779,1399107552
42422,322,330,2014-05-03 09:10:05.327038,2014-05-03 09:10:05.327038,1399108146
42423,322,330,2014-05-03 09:20:05.485184,2014-05-03 09:20:05.485184,1399108748
42424,322,330,2014-05-03 09:30:05.306805,2014-05-03 09:30:05.306805,1399109349
42425,322,330,2014-05-03 09:40:05.086504,2014-05-03 09:40:05.086504,1399109946
42426,322,330,2014-05-03 09:50:05.039947,2014-05-03 09:50:05.039947,1399110430
42427,322,330,2014-05-03 10:00:04.850013,2014-05-03 10:00:04.850013,1399111151
42428,322,330,2014-05-03 10:10:05.709103,2014-05-03 10:10:05.709103,1399111693
42429,322,330,2014-05-03 10:20:04.974017,2014-05-03 10:20:04.974017,1399112401
42430,322,330,2014-05-03 10:30:04.805853,2014-05-03 10:30:04.805853,1399112959
42431,322,330,2014-05-03 10:40:06.08114,2014-05-03 10:40:06.08114,1399113557
42432,322,330,2014-05-03 10:50:06.452411,2014-05-03 10:50:06.452411,1399113732
42433,322,330,2014-05-03 11:00:05.751138,2014-05-03 11:00:05.751138,1399114751
42434,322,330,2014-05-03 11:10:05.312292,2014-05-03 11:10:05.312292,1399115289
42435,322,330,2014-05-03 11:20:05.459163,2014-05-03 11:20:05.459163,1399115949
42436,322,330,2014-05-03 11:30:05.089375,2014-05-03 11:30:05.089375,1399116551
42437,322,330,2014-05-03 11:40:05.054318,2014-05-03 11:40:05.054318,1399117031
42438,322,330,2014-05-03 11:50:05.457134,2014-05-03 11:50:05.457134,1399117756
42439,322,330,2014-05-03 12:00:05.391868,2014-05-03 12:00:05.391868,1399118352
42440,322,330,2014-05-03 12:10:05.224155,2014-05-03 12:10:05.224155,1399118948
42441,322,330,2014-05-03 12:20:05.261395,2014-05-03 12:20:05.261395,1399119603
42442,322,330,2014-05-03 12:30:05.37937,2014-05-03 12:30:05.37937,1399120143
42443,322,330,2014-05-03 12:40:05.501822,2014-05-03 12:40:05.501822,1399120752
42444,322,330,2014-05-03 12:50:05.558035,2014-05-03 12:50:05.558035,1399121178
42445,322,330,2014-05-03 13:00:05.357475,2014-05-03 13:00:05.357475,1399121947
42446,322,330,2014-05-03 13:10:05.563833,2014-05-03 13:10:05.563833,1399122491
42447,322,330,2014-05-03 13:20:05.409666,2014-05-03 13:20:05.409666,1399123156
42448,322,330,2014-05-03 13:30:05.180987,2014-05-03 13:30:05.180987,1399123754
42449,322,330,2014-05-03 13:40:04.807637,2014-05-03 13:40:04.807637,1399124356
42450,322,330,2014-05-03 13:50:05.313945,2014-05-03 13:50:05.313945,1399124892
42451,321,330,2014-05-03 14:00:05.230269,2014-05-03 14:00:05.230269,1399125591
42452,321,330,2014-05-03 14:10:05.332601,2014-05-03 14:10:05.332601,1399126177
42453,321,330,2014-05-03 14:20:05.263895,2014-05-03 14:20:05.263895,1399126775
42454,321,330,2014-05-03 14:30:05.18166,2014-05-03 14:30:05.18166,1399127364
42455,321,330,2014-05-03 14:40:05.199727,2014-05-03 14:40:05.199727,1399127977
42456,321,330,2014-05-03 14:50:05.002605,2014-05-03 14:50:05.002605,1399128583
42457,321,330,2014-05-03 15:00:05.024385,2014-05-03 15:00:05.024385,1399129176
42458,320,330,2014-05-03 15:10:04.761201,2014-05-03 15:10:04.761201,1399129773
42459,320,330,2014-05-03 15:20:05.816028,2014-05-03 15:20:05.816028,1399130370
42460,320,330,2014-05-03 15:30:04.953741,2014-05-03 15:30:04.953741,1399130961
42461,320,330,2014-05-03 15:40:04.827762,2014-05-03 15:40:04.827762,1399131571
42462,321,330,2014-05-03 15:50:05.033101,2014-05-03 15:50:05.033101,1399132200
42463,321,330,2014-05-03 16:00:05.018061,2014-05-03 16:00:05.018061,1399132798
42464,321,330,2014-05-03 16:10:05.029215,2014-05-03 16:10:05.029215,1399133383
42465,321,330,2014-05-03 16:20:04.719783,2014-05-03 16:20:04.719783,1399133964
42466,321,330,2014-05-03 16:30:05.392112,2014-05-03 16:30:05.392112,1399134598
42467,321,330,2014-05-03 16:40:05.22577,2014-05-03 16:40:05.22577,1399135200
42468,321,330,2014-05-03 16:50:11.976353,2014-05-03 16:50:11.976353,1399135798
42469,321,330,2014-05-03 17:00:05.748133,2014-05-03 17:00:05.748133,1399136403
42470,321,330,2014-05-03 17:10:06.219955,2014-05-03 17:10:06.219955,1399136972
42471,321,330,2014-05-03 17:20:05.460172,2014-05-03 17:20:05.460172,1399137573
42472,321,330,2014-05-03 17:30:05.833569,2014-05-03 17:30:05.833569,1399138191
42473,321,330,2014-05-03 17:40:05.974685,2014-05-03 17:40:05.974685,1399138780
42474,321,330,2014-05-03 17:50:05.106579,2014-05-03 17:50:05.106579,1399139378
42475,321,330,2014-05-03 18:00:05.106357,2014-05-03 18:00:05.106357,1399139976
42476,321,330,2014-05-03 18:10:05.076453,2014-05-03 18:10:05.076453,1399140593
42477,321,330,2014-05-03 18:20:05.276262,2014-05-03 18:20:05.276262,1399141175
42478,321,330,2014-05-03 18:30:05.154038,2014-05-03 18:30:05.154038,1399141769
42479,321,330,2014-05-03 18:40:04.696129,2014-05-03 18:40:04.696129,1399142366
42480,322,330,2014-05-03 18:50:05.409827,2014-05-03 18:50:05.409827,1399142963
42481,322,330,2014-05-03 19:00:05.526906,2014-05-03 19:00:05.526906,1399143577
42482,322,330,2014-05-03 19:10:05.584586,2014-05-03 19:10:05.584586,1399144167
42483,322,330,2014-05-03 19:20:05.641459,2014-05-03 19:20:05.641459,1399144777
42484,322,330,2014-05-03 19:30:04.953569,2014-05-03 19:30:04.953569,1399145366
42485,322,330,2014-05-03 19:40:05.457346,2014-05-03 19:40:05.457346,1399145993
42486,322,330,2014-05-03 19:50:05.203027,2014-05-03 19:50:05.203027,1399146603
42487,322,330,2014-05-03 20:00:04.970008,2014-05-03 20:00:04.970008,1399147164
42488,323,330,2014-05-03 20:10:04.78056,2014-05-03 20:10:04.78056,1399147774
42489,323,330,2014-05-03 20:20:04.915105,2014-05-03 20:20:04.915105,1399148394
42490,323,330,2014-05-03 20:30:04.826903,2014-05-03 20:30:04.826903,1399148999
42491,323,330,2014-05-03 20:40:05.727724,2014-05-03 20:40:05.727724,1399149600
42492,323,330,2014-05-03 20:50:05.579688,2014-05-03 20:50:05.579688,1399150174
42493,323,330,2014-05-03 21:00:05.609461,2014-05-03 21:00:05.609461,1399150783
42494,323,330,2014-05-03 21:10:05.76825,2014-05-03 21:10:05.76825,1399151370
42495,323,330,2014-05-03 21:20:05.67107,2014-05-03 21:20:05.67107,1399151968
42496,323,330,2014-05-03 21:30:05.780561,2014-05-03 21:30:05.780561,1399152577
42497,323,330,2014-05-03 21:40:07.253981,2014-05-03 21:40:07.253981,1399153167
42498,323,330,2014-05-03 21:50:04.882912,2014-05-03 21:50:04.882912,1399153774
42499,323,330,2014-05-03 22:00:05.758112,2014-05-03 22:00:05.758112,1399154372
42500,323,330,2014-05-03 22:10:05.527568,2014-05-03 22:10:05.527568,1399154962
42501,323,330,2014-05-03 22:20:05.784474,2014-05-03 22:20:05.784474,1399155562
